Company_ID,Quarter,Revenue,Net_Profit,Debt_to_Equity,Current_Ratio,EPS,Stock_Volatility,Market_Cap,Credit_Score,Credit_Risk_Score,Stock_Trend
C236,Q3,3928.17,1381.76,0.67,1.54,15.72,50.83,183.8,708,Low,Down
C389,Q4,1421.49,1222.78,2.82,4.32,13.65,22.8,22.67,306,High,Down
C478,Q3,4707.36,1492.32,1.51,1.13,10.77,18.89,184.88,544,High,Down
C222,Q3,665.51,-161.63,4.71,3.11,5.67,20.34,249.71,428,High,Up
C251,Q4,4381.91,-8.14,3.83,4.5,17.55,57.2,106.12,754,Low,Stable
C313,Q2,4856.15,836.1,4.87,2.63,11.27,24.76,86.98,371,High,Up
C401,Q1,926.91,1194.98,0.28,3.86,4.96,5.2,254.45,459,High,Up
C112,Q3,3624.23,284.92,1.5,4.12,-2.91,47.99,293.16,386,High,Down
C255,Q2,249.41,206.66,1.06,3.81,2.27,43.46,120.34,700,Low,Up
C303,Q3,2056.84,1137.86,0.15,4.66,8.59,12.07,293.9,761,Low,Up
C407,Q3,2605.6,-104.15,1.29,2.51,1.89,59.17,450.22,828,Low,Stable
C207,Q1,2924.19,427.95,3.43,1.28,0.53,38.44,236.85,388,High,Stable
C229,Q3,4682.89,659.88,1.23,0.72,8.18,32.54,428.77,305,High,Down
C341,Q1,3377.64,752.59,2.59,1.61,-0.75,26.02,463.67,383,High,Stable
C398,Q1,2432.33,1038.65,4.45,1.14,15.01,54.43,46.65,549,High,Stable
C066,Q1,4057.89,403.24,3.5,3.01,7.11,18.42,48.36,715,Low,Down
C075,Q2,4755.14,841.56,2.03,1.33,9.35,20.72,238.28,371,High,Stable
C435,Q4,159.23,795.14,1.93,0.68,-1.32,11.73,294.26,411,High,Up
C103,Q2,4913.48,730.95,2.33,0.66,3.11,46.75,213.23,471,High,Stable
C422,Q4,476.35,888.82,0.97,4.24,5.25,37.76,163.56,572,High,Up
C192,Q4,4081.21,241.06,3.21,3.16,15.21,38.5,320.68,829,Low,Stable
C252,Q1,1437.66,-56.1,1.88,2.11,14.25,17.02,1.54,618,Medium,Stable
C226,Q3,704.29,2.76,4.28,4.52,0.57,40.81,484.05,381,High,Down
C294,Q1,2227.29,181.79,3.81,0.82,10.4,47.1,116.42,374,High,Down
C306,Q3,3237.59,650.34,3.09,4.91,1.09,24.68,458.59,728,Low,Stable
C098,Q4,1935.71,1228.75,1.88,3.27,19.71,49.07,54.95,759,Low,Stable
C338,Q1,320.1,992.2,1.13,1.33,18.8,24.18,119.42,645,Medium,Up
C286,Q3,3017.33,1141.37,3.9,3.56,9.08,46.7,117.82,548,High,Stable
C335,Q2,4516.9,396.66,2.48,3.94,12.47,6.86,498.08,686,Low,Up
C347,Q3,1946.92,487.91,1.2,2.43,15.04,35.31,2.8,662,Medium,Stable
C435,Q1,1120.85,469.26,1.06,4.38,13.02,58.32,320.0,595,Medium,Up
C447,Q2,2240.76,126.18,0.91,1.18,12.5,58.97,434.91,367,High,Up
C482,Q3,289.4,-95.93,3.91,1.75,18.96,20.5,336.3,737,Low,Up
C308,Q3,4111.41,804.56,1.22,0.92,9.91,29.28,181.69,831,Low,Down
C249,Q3,4140.39,1481.67,2.68,1.45,10.91,8.46,479.18,432,High,Stable
C166,Q3,2960.6,83.61,2.31,1.57,16.23,53.03,446.81,594,Medium,Up
C481,Q3,1797.86,-120.64,2.94,4.63,11.75,36.27,217.26,595,Medium,Stable
C472,Q2,4008.93,1125.2,4.4,0.85,13.32,26.18,286.88,332,High,Stable
C335,Q4,2795.7,229.4,4.35,2.42,0.85,11.2,483.78,673,Low,Stable
C030,Q2,4138.36,1210.39,2.31,2.9,4.28,57.07,491.29,331,High,Down
C247,Q2,3175.72,996.69,0.18,4.54,-1.32,34.16,225.19,604,Medium,Down
C106,Q2,3932.81,1407.65,2.19,4.99,7.64,20.56,423.75,407,High,Up
C051,Q4,3012.89,495.18,3.07,3.89,6.39,24.26,151.34,395,High,Up
C081,Q1,2100.0,925.35,2.83,4.87,19.93,19.89,186.22,365,High,Stable
C133,Q4,4791.83,590.25,3.29,4.04,10.28,38.1,82.83,820,Low,Up
C285,Q2,2728.51,872.0,0.85,4.83,14.66,56.15,104.99,529,High,Stable
C388,Q3,3045.19,564.32,3.27,3.68,3.35,52.12,328.61,657,Medium,Up
C138,Q3,1141.41,120.67,0.99,0.86,15.79,30.32,255.64,701,Low,Up
C184,Q2,3146.97,663.43,3.78,2.31,10.38,50.46,115.95,398,High,Up
C401,Q3,2879.46,698.59,1.76,3.41,12.42,28.27,201.75,570,High,Stable
C330,Q2,964.95,1178.03,3.58,2.08,2.36,18.88,186.91,661,Medium,Down
C273,Q3,344.96,1050.39,0.33,1.73,8.72,59.09,493.69,463,High,Up
C340,Q4,3041.58,928.45,2.1,3.1,10.85,21.71,426.86,827,Low,Down
C472,Q1,3830.28,-7.24,3.55,4.7,9.73,22.8,194.29,468,High,Stable
C069,Q1,2640.84,1025.05,1.21,0.66,17.88,59.43,457.0,320,High,Down
C034,Q4,1172.52,650.52,4.0,3.96,17.46,12.37,171.65,839,Low,Up
C262,Q4,3349.28,1319.97,3.19,3.75,19.27,46.83,334.12,696,Low,Up
C053,Q2,446.52,1363.78,2.98,4.84,11.69,56.47,483.34,335,High,Stable
C450,Q2,2237.08,-106.23,1.83,4.69,19.3,33.15,195.44,794,Low,Down
C205,Q2,858.67,1195.09,2.46,3.93,15.81,5.14,340.1,613,Medium,Stable
C126,Q3,963.07,-135.91,3.03,2.84,1.77,25.63,148.31,789,Low,Down
C235,Q2,1051.36,424.19,2.42,1.42,5.69,11.14,133.52,575,High,Up
C043,Q4,1964.2,721.91,3.52,2.95,0.96,27.89,287.29,532,High,Down
C240,Q1,303.19,51.77,2.23,3.94,-4.9,48.45,489.64,735,Low,Down
C459,Q3,2019.08,1068.73,1.09,4.53,-0.3,29.13,226.84,305,High,Up
C371,Q2,2582.95,-185.8,1.15,4.05,-4.9,28.76,468.85,834,Low,Stable
C111,Q3,2442.31,86.62,0.13,1.38,13.0,35.62,457.22,543,High,Down
C249,Q3,1944.78,787.35,1.57,3.2,5.64,36.99,127.25,540,High,Down
C151,Q2,4203.78,1014.46,3.77,1.99,2.81,52.1,201.21,572,High,Up
C183,Q3,769.37,1358.29,3.99,0.54,14.04,21.96,321.83,374,High,Up
C336,Q1,2553.2,999.34,1.09,1.4,15.81,50.19,259.26,582,Medium,Down
C095,Q4,357.11,942.02,4.8,1.01,19.38,36.13,48.43,834,Low,Down
C459,Q4,402.22,470.38,2.56,4.29,11.05,21.53,496.85,386,High,Up
C374,Q1,2890.64,-197.82,4.59,1.66,6.54,21.23,376.45,448,High,Up
C400,Q3,2851.79,4.27,3.56,1.78,2.63,24.86,219.13,449,High,Down
C008,Q2,4396.27,708.74,3.64,4.82,0.56,39.25,309.28,459,High,Stable
C388,Q3,2811.47,947.72,0.52,2.21,0.32,17.69,44.24,745,Low,Up
C360,Q1,4800.97,509.66,1.18,0.54,5.23,55.62,247.9,381,High,Down
C388,Q3,291.04,1042.15,0.14,1.78,19.79,36.62,465.45,306,High,Up
C184,Q4,535.14,687.17,3.61,1.04,-4.98,55.6,448.35,481,High,Down
C281,Q3,268.13,-73.9,1.79,0.96,-0.07,7.55,169.02,825,Low,Down
C195,Q1,967.12,126.43,3.95,0.85,-0.29,23.84,265.92,777,Low,Up
C352,Q4,2729.29,1228.0,1.76,3.17,12.93,6.25,348.84,482,High,Down
C195,Q3,3245.58,1032.35,4.11,1.35,3.81,19.97,170.33,613,Medium,Up
C155,Q3,275.65,1321.1,0.74,2.13,6.43,52.41,32.91,473,High,Up
C093,Q4,4732.56,-0.15,0.95,4.38,-1.28,7.01,252.97,313,High,Down
C160,Q2,4218.72,1483.38,1.77,2.41,5.12,28.99,301.02,599,Medium,Down
C434,Q4,1518.23,155.99,2.1,4.62,-2.42,11.47,3.42,372,High,Stable
C061,Q2,432.08,-179.97,1.81,2.74,8.33,27.93,48.24,813,Low,Up
C122,Q1,890.94,1495.62,3.84,2.29,-2.55,51.14,104.04,642,Medium,Stable
C051,Q1,678.37,277.83,0.58,3.88,14.76,39.27,174.35,695,Low,Up
C403,Q4,660.25,935.63,1.82,0.83,9.17,45.52,270.76,632,Medium,Up
C277,Q4,2616.88,100.36,4.2,0.9,13.1,24.2,147.27,654,Medium,Down
C005,Q1,1266.94,786.39,0.43,3.43,5.46,56.94,138.45,462,High,Down
C466,Q2,1822.79,1336.86,4.72,2.69,4.54,44.01,434.74,415,High,Stable
C092,Q1,4948.05,344.31,4.93,4.06,-2.54,28.2,72.95,702,Low,Down
C170,Q4,3437.36,939.43,0.53,4.62,8.1,28.46,247.98,378,High,Up
C317,Q1,4747.45,119.44,1.53,2.25,7.86,55.53,476.44,746,Low,Stable
C022,Q4,755.65,862.15,1.92,3.18,6.7,36.7,312.69,307,High,Up
C405,Q4,1941.59,371.97,3.9,2.75,13.51,43.85,358.74,322,High,Up
C326,Q1,2795.92,159.05,3.02,4.92,15.81,27.94,215.9,842,Low,Down
C001,Q2,429.95,332.41,3.26,4.24,13.77,17.3,10.46,713,Low,Stable
C133,Q3,70.73,104.03,3.81,4.6,-1.4,44.8,323.24,708,Low,Stable
C233,Q1,3368.65,1333.26,0.68,1.64,10.55,38.43,316.15,321,High,Down
C012,Q3,3227.01,475.22,4.18,3.98,-2.99,32.57,55.66,702,Low,Stable
C346,Q1,2083.4,216.97,3.56,1.69,12.37,39.32,231.35,456,High,Down
C046,Q3,2473.74,562.29,2.93,1.44,4.55,16.46,457.71,629,Medium,Stable
C034,Q2,2106.44,344.91,4.46,4.75,-1.69,48.67,102.94,321,High,Up
C433,Q2,168.82,1065.51,3.53,0.59,16.55,57.15,230.82,771,Low,Up
C078,Q1,1710.09,1451.07,1.09,4.84,10.35,54.01,230.82,563,High,Up
C218,Q4,926.56,544.66,2.21,1.17,3.87,22.68,405.48,602,Medium,Stable
C301,Q3,537.2,1263.76,2.52,4.19,-4.23,27.33,412.38,764,Low,Stable
C411,Q4,4785.77,761.97,0.37,1.74,8.43,49.46,379.76,463,High,Down
C073,Q4,3016.83,67.3,4.78,2.08,18.08,37.73,183.04,435,High,Up
C282,Q4,3656.85,974.06,0.73,1.48,9.91,35.14,36.48,551,High,Up
C249,Q2,1611.05,672.84,3.52,3.13,19.29,55.97,175.07,504,High,Stable
C047,Q1,1996.08,906.03,2.58,2.07,-1.59,34.48,340.06,601,Medium,Up
C121,Q1,1222.77,1312.47,0.23,3.46,9.21,33.32,351.52,541,High,Stable
C214,Q2,529.98,548.74,4.63,0.57,14.95,7.31,482.52,360,High,Up
C239,Q2,936.21,1332.0,4.27,0.79,8.14,8.82,227.09,764,Low,Down
C056,Q1,3997.69,1076.14,2.67,0.95,-2.72,5.41,316.4,601,Medium,Down
C350,Q4,3403.85,630.63,1.22,2.39,9.57,55.23,269.83,771,Low,Stable
C107,Q3,2757.3,825.48,0.7,4.17,10.29,27.46,75.73,693,Low,Down
C319,Q3,2401.69,353.49,1.88,4.5,13.22,30.77,230.87,558,High,Down
C048,Q3,4616.05,1472.12,1.35,1.6,14.03,51.5,272.65,841,Low,Down
C061,Q4,410.04,934.5,2.58,3.08,14.27,38.51,475.4,829,Low,Stable
C337,Q1,1438.97,-125.46,4.84,3.96,11.59,38.52,183.59,486,High,Down
C026,Q2,1782.19,355.26,2.92,1.8,0.4,21.31,490.06,511,High,Up
C292,Q1,3923.01,859.63,4.46,2.34,5.11,50.86,271.38,334,High,Down
C257,Q4,4962.95,-104.23,3.29,2.86,14.4,14.12,121.61,446,High,Down
C008,Q2,1241.32,-159.4,2.43,1.11,18.84,7.92,96.24,581,Medium,Stable
C113,Q4,4377.82,565.04,4.29,0.62,-3.03,15.54,71.28,846,Low,Up
C355,Q3,4161.58,365.57,2.41,1.19,8.39,19.73,226.74,548,High,Up
C253,Q3,1162.05,545.11,4.36,3.32,2.81,20.53,11.45,356,High,Stable
C180,Q4,2026.7,246.58,1.53,0.83,0.63,41.88,222.8,604,Medium,Stable
C207,Q2,2077.88,80.02,0.73,1.35,7.65,16.98,494.21,821,Low,Down
C303,Q2,4892.19,971.54,4.29,2.02,10.15,42.22,335.22,660,Medium,Up
C127,Q1,945.41,674.77,2.98,0.85,-4.76,10.01,380.01,536,High,Up
C056,Q3,4005.83,140.26,4.46,1.36,14.51,13.1,59.94,533,High,Up
C214,Q1,1704.25,343.3,4.7,4.6,15.5,32.99,236.81,522,High,Down
C014,Q1,3667.81,806.07,0.36,0.59,19.14,55.7,143.47,626,Medium,Up
C474,Q4,2129.05,-77.21,2.55,3.44,-0.48,52.28,447.1,397,High,Stable
C028,Q4,2912.88,50.67,1.94,2.23,9.86,58.28,91.06,525,High,Up
C471,Q1,4171.43,-75.48,3.17,3.53,5.67,40.78,229.64,788,Low,Down
C078,Q3,4030.62,1180.94,3.99,3.15,3.37,42.17,294.23,777,Low,Down
C216,Q4,4338.79,1079.1,1.47,1.51,9.14,39.38,257.26,633,Medium,Down
C386,Q1,345.11,1080.63,2.83,4.31,14.56,39.26,415.21,811,Low,Down
C365,Q1,3475.65,1017.75,3.57,2.71,-4.42,13.09,116.11,681,Low,Down
C154,Q1,742.94,937.96,0.76,4.2,19.24,34.91,189.01,722,Low,Stable
C014,Q1,2108.3,610.89,4.09,2.33,15.25,26.23,396.15,647,Medium,Stable
C187,Q1,2765.51,891.87,3.07,4.93,13.78,29.34,264.27,452,High,Up
C312,Q1,2043.56,-134.79,4.75,3.97,14.01,33.8,201.36,751,Low,Up
C371,Q4,2622.08,856.49,1.76,4.85,4.73,12.06,15.21,589,Medium,Stable
C007,Q3,4982.81,1122.39,0.63,2.81,13.79,24.77,376.82,418,High,Down
C003,Q1,719.33,650.61,2.58,2.63,4.67,8.49,486.1,513,High,Stable
C111,Q2,3393.51,407.77,0.52,3.9,17.47,58.88,310.33,738,Low,Down
C407,Q4,2010.2,271.63,4.85,4.46,-0.57,11.52,428.34,746,Low,Up
C238,Q4,708.4,892.76,0.29,4.84,2.31,19.22,258.68,341,High,Down
C363,Q1,835.75,977.76,3.79,1.96,8.78,54.02,116.22,694,Low,Down
C239,Q4,4748.9,1280.64,2.67,4.09,2.98,31.55,7.71,546,High,Down
C493,Q1,4404.03,381.97,1.91,1.45,5.61,12.46,326.87,590,Medium,Stable
C274,Q3,4539.86,1108.61,0.42,2.96,7.31,26.13,246.81,547,High,Down
C294,Q3,4958.09,754.3,3.15,1.31,16.41,11.37,391.16,748,Low,Up
C227,Q4,1081.16,1300.82,2.97,2.06,8.08,16.01,347.49,383,High,Stable
C371,Q4,1809.42,697.28,1.48,4.69,4.06,7.86,493.98,520,High,Down
C015,Q2,3362.63,679.97,4.56,1.16,1.19,29.1,255.4,350,High,Down
C192,Q4,2444.82,782.39,1.59,3.35,5.22,49.36,213.87,849,Low,Down
C473,Q2,2121.03,1073.84,2.3,3.17,7.89,37.23,143.73,486,High,Down
C119,Q3,1821.17,1439.97,2.76,1.04,13.65,38.35,238.69,824,Low,Down
C485,Q3,2989.21,-74.94,0.59,1.97,-1.97,16.03,436.5,522,High,Down
C028,Q1,2899.19,-109.16,4.67,3.03,0.54,23.91,21.7,764,Low,Stable
C202,Q3,849.22,1393.84,1.94,1.34,4.49,51.49,488.96,718,Low,Up
C039,Q2,2385.11,700.79,0.5,4.1,4.01,9.83,496.66,386,High,Down
C441,Q4,2789.69,845.34,2.0,4.87,4.79,52.19,299.11,558,High,Down
C273,Q1,2872.92,620.12,3.04,1.47,14.84,31.6,166.11,480,High,Up
C231,Q2,1090.03,-40.78,2.62,1.34,3.1,51.04,111.91,610,Medium,Stable
C086,Q4,3724.24,1105.75,3.5,2.55,7.55,22.49,138.61,472,High,Up
C474,Q1,174.74,1070.28,0.37,3.86,10.6,23.64,25.53,621,Medium,Up
C126,Q3,1806.42,329.9,1.49,1.77,0.8,46.34,237.82,639,Medium,Down
C300,Q2,3912.05,320.61,4.11,0.59,12.97,48.17,29.13,795,Low,Up
C025,Q4,2841.27,1224.33,0.49,2.94,8.68,17.63,359.38,544,High,Stable
C145,Q1,1342.75,-76.99,4.29,4.8,6.17,58.51,186.28,804,Low,Down
C013,Q1,3490.02,1297.88,0.55,2.26,15.24,9.65,100.08,628,Medium,Up
C212,Q3,2858.59,236.32,4.19,2.39,1.09,8.77,272.65,495,High,Stable
C025,Q4,3991.41,808.07,1.87,4.86,17.08,37.75,486.89,361,High,Up
C068,Q3,3688.37,1391.19,3.1,3.63,9.03,44.75,347.72,324,High,Down
C394,Q3,3070.03,952.81,0.85,3.74,10.23,57.85,246.13,677,Low,Stable
C067,Q4,2466.48,504.53,0.42,3.03,16.88,27.27,388.57,594,Medium,Down
C233,Q4,709.25,972.21,1.16,4.89,15.44,6.39,368.87,351,High,Stable
C109,Q4,1343.6,384.77,0.73,3.6,10.04,38.16,445.92,339,High,Stable
C146,Q2,2124.54,271.34,1.63,4.53,13.83,20.93,102.73,756,Low,Stable
C111,Q4,3016.53,1494.36,2.62,3.65,5.83,28.81,429.51,301,High,Up
C228,Q1,2592.85,1076.34,2.98,3.81,8.68,31.87,150.86,768,Low,Down
C111,Q3,1476.51,896.02,3.97,1.81,-3.45,8.55,470.53,405,High,Stable
C470,Q2,82.0,403.99,3.32,1.87,-2.75,31.73,140.89,515,High,Stable
C034,Q4,2506.38,-116.43,3.08,4.02,15.74,28.45,463.46,713,Low,Stable
C111,Q2,1463.85,-147.2,2.12,1.84,-3.51,44.19,481.91,509,High,Stable
C264,Q4,3686.31,742.11,2.42,3.03,-0.77,40.51,73.17,357,High,Stable
C424,Q2,168.53,1095.46,2.13,1.62,14.9,15.19,487.26,342,High,Up
C369,Q3,2944.9,713.54,4.23,4.18,-4.97,16.34,43.32,437,High,Up
C236,Q3,4710.3,1229.33,1.23,1.0,2.06,18.81,109.67,788,Low,Up
C083,Q1,913.33,-143.17,0.13,4.23,9.6,14.84,222.36,768,Low,Up
C042,Q1,2384.66,423.48,3.29,3.21,9.89,41.15,496.8,688,Low,Up
C425,Q4,502.54,203.02,1.09,1.34,14.43,59.69,244.54,497,High,Up
C101,Q3,3147.13,560.36,4.46,2.94,7.65,40.87,275.43,501,High,Up
C006,Q2,2775.13,-76.96,4.31,1.77,7.74,38.37,347.37,491,High,Stable
C180,Q2,2066.46,1422.02,0.48,1.96,13.13,27.55,484.16,406,High,Up
C282,Q2,2630.82,179.53,0.62,2.08,7.47,22.19,391.78,626,Medium,Up
C320,Q1,4488.04,1367.92,2.53,0.78,10.21,55.11,112.46,656,Medium,Stable
C226,Q2,1021.66,524.02,3.09,4.94,17.44,58.3,151.84,800,Low,Stable
C443,Q1,161.69,1475.39,1.45,0.64,5.04,32.32,49.27,583,Medium,Up
C440,Q1,4315.24,741.9,3.61,3.48,4.63,20.96,322.4,767,Low,Up
C315,Q4,2906.73,1382.42,3.02,2.17,-4.91,47.36,90.78,807,Low,Up
C365,Q2,4458.76,-190.91,1.69,3.41,10.34,12.29,129.07,405,High,Up
C454,Q2,3004.88,1072.01,0.22,2.1,-4.26,47.11,444.11,593,Medium,Up
C229,Q3,4060.3,1335.19,3.78,3.53,7.6,50.04,163.71,365,High,Down
C377,Q4,2176.88,37.52,1.15,3.78,15.11,11.87,283.54,494,High,Stable
C289,Q3,3761.81,-36.59,4.19,3.61,8.75,58.73,199.08,487,High,Down
C437,Q4,4569.56,521.77,2.16,1.01,1.74,59.2,37.48,346,High,Down
C150,Q2,2882.01,1387.25,2.93,3.46,14.65,56.52,181.75,661,Medium,Up
C277,Q1,944.89,722.06,4.38,1.76,1.74,32.28,204.33,836,Low,Down
C198,Q1,1380.55,696.68,4.33,0.63,13.33,18.53,447.9,786,Low,Down
C070,Q1,1033.29,39.91,1.92,2.37,10.26,37.01,162.56,545,High,Down
C112,Q1,1271.94,-198.66,1.12,2.45,-0.75,28.1,189.93,477,High,Stable
C004,Q1,1566.76,1177.24,3.9,2.6,17.63,16.33,391.56,414,High,Up
C350,Q3,2797.91,-51.12,2.22,3.67,0.02,28.3,379.6,464,High,Stable
C331,Q4,2960.56,877.54,1.04,1.89,19.74,41.51,399.24,518,High,Stable
C446,Q2,2161.17,1354.85,4.53,1.92,-4.82,8.9,476.91,496,High,Up
C318,Q3,3096.33,154.71,1.07,0.77,1.59,23.34,397.88,700,Low,Up
C350,Q4,453.8,930.96,0.23,3.59,-0.0,5.98,204.1,375,High,Up
C095,Q1,484.55,-66.21,0.2,3.06,-4.65,46.22,410.84,725,Low,Down
C152,Q4,900.56,826.38,3.15,2.07,13.31,40.24,254.58,586,Medium,Up
C311,Q4,2614.48,78.68,3.34,3.67,12.34,8.45,139.22,844,Low,Up
C137,Q1,1109.27,1051.12,1.62,2.92,14.81,58.06,151.81,598,Medium,Stable
C247,Q1,1452.26,312.09,1.67,2.61,1.42,6.24,112.31,593,Medium,Up
C387,Q1,2031.55,587.76,1.76,2.8,6.11,37.45,72.92,746,Low,Up
C243,Q2,4068.74,819.03,3.43,3.36,11.48,47.7,92.65,713,Low,Stable
C031,Q1,118.62,91.16,0.38,3.47,5.99,48.33,32.06,730,Low,Stable
C040,Q2,3264.43,1060.78,4.65,1.8,12.43,6.89,444.28,529,High,Up
C229,Q1,3360.94,314.49,1.19,1.13,10.85,54.85,465.54,395,High,Up
C036,Q2,4003.35,926.03,5.0,1.2,-2.13,55.51,293.59,738,Low,Stable
C408,Q4,4667.13,69.08,0.94,3.38,14.53,35.88,420.32,470,High,Stable
C223,Q3,149.68,969.8,3.88,4.43,13.02,31.51,92.19,616,Medium,Stable
C006,Q4,811.23,17.92,1.19,2.34,11.4,7.47,450.89,843,Low,Up
C322,Q4,4436.55,523.11,0.5,1.26,-1.12,35.91,253.43,790,Low,Stable
C468,Q1,2319.67,220.25,4.39,3.9,1.7,27.52,34.05,687,Low,Down
C220,Q2,2844.72,1072.24,4.31,4.25,4.83,47.5,71.09,371,High,Stable
C075,Q3,3331.98,245.46,2.08,4.46,2.0,27.21,154.83,831,Low,Down
C004,Q1,3411.38,1298.92,3.54,3.23,0.7,42.6,22.26,538,High,Down
C335,Q1,4662.11,1316.09,2.83,4.37,15.13,10.58,154.99,388,High,Up
C134,Q1,4984.9,133.95,4.28,0.57,10.96,12.31,30.44,834,Low,Up
C118,Q4,3614.78,843.54,1.64,0.98,9.14,12.68,118.4,453,High,Down
C369,Q2,1471.74,-50.88,2.67,0.92,0.65,7.5,133.2,489,High,Up
C094,Q2,4404.77,465.61,2.48,3.71,17.95,34.77,497.19,714,Low,Down
C486,Q3,293.64,1012.65,1.83,0.81,-0.22,48.67,118.16,453,High,Up
C435,Q2,1193.85,921.02,4.47,2.73,14.87,38.57,119.97,638,Medium,Stable
C062,Q2,4492.06,861.99,0.91,2.63,19.17,36.62,343.55,816,Low,Up
C441,Q1,1318.15,280.32,0.83,1.9,13.18,42.43,429.75,334,High,Stable
C194,Q1,1142.22,442.64,2.93,4.42,19.82,23.68,193.83,825,Low,Stable
C335,Q4,733.72,-24.99,3.32,1.27,11.28,24.91,437.87,836,Low,Up
C203,Q1,4302.6,1022.34,1.05,2.09,0.44,22.28,170.4,517,High,Up
C392,Q1,2525.29,656.61,2.01,3.98,0.1,44.17,98.91,553,High,Stable
C026,Q1,3390.72,1004.9,4.74,0.64,3.11,13.89,165.15,502,High,Up
C435,Q1,1233.38,223.2,1.31,3.53,-4.82,5.72,304.87,400,High,Up
C173,Q4,3802.3,351.54,3.37,4.17,12.04,37.79,183.89,660,Medium,Up
C300,Q1,3812.03,368.17,3.73,4.7,1.72,56.83,336.61,477,High,Down
C133,Q3,1597.36,-156.24,2.3,4.44,15.38,38.52,118.85,575,High,Up
C326,Q3,2082.88,379.78,4.69,1.94,3.98,48.06,350.65,611,Medium,Stable
C410,Q3,1087.97,1165.62,3.71,3.14,7.0,42.0,174.05,709,Low,Stable
C118,Q3,4883.98,1325.41,2.34,0.85,19.14,32.36,228.21,587,Medium,Stable
C324,Q1,3245.73,680.97,2.89,1.66,1.05,44.51,279.09,824,Low,Up
C275,Q3,4675.99,574.35,3.49,0.92,13.03,50.33,343.27,700,Low,Stable
C212,Q1,1551.76,-147.6,3.0,1.92,13.88,17.36,119.74,516,High,Down
C225,Q4,3920.36,1294.65,4.41,4.44,0.52,23.49,418.05,769,Low,Stable
C020,Q3,3841.0,-177.88,1.85,2.06,7.52,17.3,361.06,326,High,Down
C113,Q2,3473.7,1406.08,1.57,3.03,3.76,29.87,117.43,721,Low,Up
C140,Q3,4829.91,631.67,1.15,2.45,14.3,53.68,487.5,313,High,Stable
C047,Q3,1998.1,381.29,0.29,2.57,10.56,23.99,332.57,800,Low,Down
C001,Q1,697.05,1371.17,0.31,4.86,6.9,25.6,226.49,624,Medium,Stable
C090,Q3,3374.96,-158.54,4.36,1.83,14.48,52.32,79.18,623,Medium,Up
C142,Q2,3660.08,788.42,3.42,3.32,0.88,33.35,266.84,584,Medium,Stable
C320,Q1,2896.55,733.19,3.34,2.39,13.84,34.45,82.81,388,High,Up
C038,Q1,1073.75,172.84,3.11,0.78,16.63,52.34,215.03,344,High,Up
C293,Q4,2547.06,529.11,4.26,2.7,16.97,31.98,204.65,797,Low,Down
C382,Q4,1595.34,908.85,2.45,4.16,14.59,42.49,360.11,797,Low,Down
C139,Q3,2165.96,1036.12,4.37,0.94,5.2,9.71,96.6,444,High,Stable
C356,Q4,3243.83,-198.78,1.86,0.81,19.55,14.82,411.02,817,Low,Down
C333,Q4,3738.81,1392.65,4.64,1.19,4.49,27.24,163.4,381,High,Up
C491,Q4,1199.51,79.69,3.52,3.94,10.97,32.22,222.27,466,High,Down
C259,Q1,2056.36,197.09,1.36,3.76,-0.97,58.12,386.28,404,High,Up
C161,Q1,1382.35,247.9,2.86,3.04,19.51,58.39,312.88,787,Low,Down
C390,Q1,1033.23,-135.71,2.71,2.61,12.6,51.82,154.36,609,Medium,Up
C178,Q4,3927.77,9.19,0.78,4.5,13.83,22.36,193.41,381,High,Up
C010,Q1,4550.8,1476.79,3.0,3.95,-3.36,58.02,153.24,393,High,Stable
C261,Q4,1882.65,335.87,1.64,4.15,14.09,42.91,297.59,620,Medium,Up
C407,Q1,3768.83,-3.99,0.36,4.16,14.37,26.61,166.65,642,Medium,Down
C138,Q1,4490.13,-18.11,4.75,3.39,11.79,43.59,362.99,660,Medium,Up
C172,Q2,4238.31,1023.08,3.24,2.56,2.3,5.91,290.1,365,High,Up
C386,Q3,954.93,1252.77,4.4,4.39,7.24,13.04,73.28,728,Low,Down
C013,Q4,4783.64,236.82,3.41,4.67,-2.24,50.63,155.48,700,Low,Down
C168,Q2,1914.55,-164.45,1.85,0.61,6.79,40.51,111.11,470,High,Down
C130,Q1,1729.24,179.25,2.61,0.73,1.1,25.03,195.46,367,High,Stable
C084,Q4,359.04,-103.92,3.41,4.81,3.73,32.54,258.23,791,Low,Stable
C321,Q1,2456.56,-24.23,4.81,1.75,-0.93,54.78,253.63,333,High,Stable
C319,Q3,589.62,533.56,1.34,4.43,0.75,39.74,377.38,300,High,Down
C101,Q2,1280.27,190.86,4.39,2.25,-3.09,26.9,94.99,450,High,Down
C329,Q3,1618.87,677.11,4.63,1.04,18.0,11.62,473.26,557,High,Down
C273,Q2,4053.69,230.94,3.39,0.86,8.26,21.16,171.75,318,High,Stable
C265,Q1,4383.67,1398.91,4.66,1.2,4.92,58.81,150.47,334,High,Down
C459,Q3,1547.21,1340.1,2.05,1.62,8.38,29.05,342.75,670,Low,Up
C399,Q3,4300.56,763.57,4.77,2.7,10.71,30.95,402.86,790,Low,Up
C408,Q1,4293.29,402.52,3.54,3.66,18.05,32.42,189.55,540,High,Up
C038,Q3,3835.02,447.95,0.31,4.94,-0.53,53.63,373.55,306,High,Up
